cnae,risco,codigo_louos,enquadramento1,perguntas,regras,condicionantes
4679-6/01,MÉDIO RISCO,07.04.05,nR2-04,11,23,1|7|8|10
4679-6/01,MÉDIO RISCO,07.12.13,nR1-12,11,23,1|2
4679-6/02,MÉDIO RISCO,07.04.17,nR2-04,11,23,1|7|8|10
4679-6/02,MÉDIO RISCO,07.12.13,nR1-12,11,23,1|2
4679-6/03,MÉDIO RISCO,07.03.05,nR1-03,11,22,1|10
4679-6/03,MÉDIO RISCO,07.09.08,nR2-09,11,22,1|3|7|10
4679-6/03,MÉDIO RISCO,07.12.13,nR1-12,11,22,1|2
4679-6/04,MÉDIO RISCO,07.04.05,nR2-04,11,23,1|7|8|10
4679-6/04,MÉDIO RISCO,07.12.13,nR1-12,11,23,1|2
4679-6/99,MÉDIO RISCO,07.04.05,nR2-04,11,5,1|7|8|10
4679-6/99,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4681-8/01,ALTO,07.04.12,nR2-04,11,46,1|4|7|10
4681-8/01,ALTO,07.12.13,nR1-12,11,46,1|2
4681-8/02,ALTO,07.04.12,nR2-04,11,46,1|4|7|10
4681-8/02,ALTO,07.12.13,nR1-12,11,46,1|2
4681-8/03,ALTO,07.04.12,nR2-04,11,46,1|4|7|10
4681-8/03,ALTO,07.12.13,nR1-12,11,46,1|2
4681-8/04,ALTO,07.04.12,nR2-04,11,46,1|4|7|10
4681-8/04,ALTO,07.12.13,nR1-12,11,46,1|2
4681-8/05,ALTO,07.04.12,nR2-04,11,46,1|4|7|10
4681-8/05,ALTO,07.12.13,nR1-12,11,46,1|2
4682-6/00,ALTO,07.04.16,nR1-04,25|26|27|28|29,53,1|10
4682-6/00,ALTO,07.12.13,nR1-12,25|26|27|28|29,53,1|2
4683-4/00,MÉDIO RISCO,07.04.14,nR2-04,11,23,1|4|7|10
4683-4/00,MÉDIO RISCO,07.12.13,nR1-12,11,23,1|2
4684-2/01,ALTO,07.04.14,nR2-04,11,46,1|6|7|10
4684-2/01,ALTO,07.12.13,nR1-12,11,46,1|2
4684-2/02,ALTO,07.04.14,nR2-04,11,46,1|6|7|10
4684-2/02,ALTO,07.12.13,nR1-12,11,46,1|2
4684-2/99,ALTO,07.04.14,nR2-04,11,46,1|6|7|10
4684-2/99,ALTO,07.12.13,nR1-12,11,46,1|2
4685-1/00,MÉDIO RISCO,07.04.05,nR2-04,11,23,1|7|10
4685-1/00,MÉDIO RISCO,07.12.13,nR1-12,11,23,1|2
4686-9/01,MÉDIO RISCO,07.04.17,nR2-04,11,5,1|7|10
4686-9/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4686-9/02,MÉDIO RISCO,07.04.17,nR2-04,11,5,1|7|10
4686-9/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4687-7/01,MÉDIO RISCO,07.04.15,nR2-04,11,5,1|7|10
4687-7/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4687-7/02,MÉDIO RISCO,07.04.15,nR2-04,11,5,1|7|10
4687-7/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4687-7/03,MÉDIO RISCO,07.04.15,nR2-04,11,5,1|7|10
4687-7/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4689-3/01,MÉDIO RISCO,07.03.06,nR1-03,11,5,1|10
4689-3/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4689-3/02,MÉDIO RISCO,07.03.03,nR1-03,11,5,1|10
4689-3/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4689-3/99,MÉDIO RISCO,07.03.11,nR1-03,11,23,1|10
4689-3/99,MÉDIO RISCO,07.12.13,nR1-12,11,23,1|2
4691-5/00,MÉDIO RISCO,07.01.07,nR1-01,11,5,1|6|7|10
4691-5/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4692-3/00,MÉDIO RISCO,07.04.06,nR2-04,11,5,1|7|10
4692-3/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4693-1/00,MÉDIO RISCO,07.03.11,nR1-03,11,5,1|6|10
4693-1/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4711-3/01,MÉDIO RISCO,07.01.06,nR2-01,11,23,1|3|6|7|10
4711-3/01,MÉDIO RISCO,07.12.13,nR1-12,11,23,1|2
4711-3/02,MÉDIO RISCO,07.01.06,nR2-01,11,23,1|3|6|7|10
4711-3/02,MÉDIO RISCO,07.12.13,nR1-12,11,23,1|2
4712-1/00,BAIXO RISCO,07.01.05,nR1-01,11,4,1|3|6|7|10
4712-1/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4713-0/02,BAIXO RISCO,07.03.01,nR1-03,11,4,1|10|18
4713-0/02,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4713-0/04,MÉDIO RISCO,07.03.10,nR1-03,11,8,1|7|10
4713-0/04,BAIXO RISCO,07.12.13,nR1-12,11,8,1|2
4713-0/05,MÉDIO RISCO,07.03.10,nR1-03,11,8,1|7|10
4713-0/05,BAIXO RISCO,07.12.13,nR1-12,11,8,1|2
4721-1/02,BAIXO RISCO,07.01.05,nR1-01,11,4,1|3|6|7|10
4721-1/02,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4721-1/03,MÉDIO RISCO,07.01.05,nR1-01,11,20,1|3|6|7|10
4721-1/03,MÉDIO RISCO,07.12.13,nR1-12,11,20,1|2
4721-1/04,BAIXO RISCO,07.01.05,nR1-01,11,4,1|3|6|7|10
4721-1/04,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4722-9/01,BAIXO RISCO,07.01.01,nR1-01,11,4,1|3|5|6|7|10
4722-9/01,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4722-9/02,MÉDIO RISCO,07.01.01,nR1-01,11,20,1|3|5|6|7|10
4722-9/02,MÉDIO RISCO,07.12.13,nR1-12,11,20,1|2
4723-7/00,BAIXO RISCO,07.01.04,nR1-01,11,4,1|3|6|7|10|19
4723-7/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4724-5/00,MÉDIO RISCO,07.01.05,nR1-01,11,20,1|3|6|7|10
4724-5/00,MÉDIO RISCO,07.12.13,nR1-12,11,20,1|2
4729-6/01,MÉDIO RISCO,07.03.07,nR1-03,11,20,1|6|10
4729-6/01,MÉDIO RISCO,07.12.13,nR1-12,11,20,1|2
4729-6/02,BAIXO RISCO,07.01.05,nR1-01,11,4,1|3|6|7|10
4729-6/02,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4729-6/99,BAIXO RISCO,07.01.05,nR1-01,11,4,1|3|6|7|10
4729-6/99,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4731-8/00,ALTO,07.04.12,nR2-04,11,46,1|4|7|10
4731-8/00,ALTO,07.12.13,nR1-12,11,46,1|2
4732-6/00,ALTO,07.04.12,nR2-04,11,46,1|7|10
4732-6/00,ALTO,07.12.13,nR1-12,11,46,1|2
4741-5/00,MÉDIO RISCO,07.04.05,nR2-04,11,5,1|7|8
4741-5/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4742-3/00,MÉDIO RISCO,07.04.05,nR2-04,11,5,1|7|8
4742-3/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4743-1/00,MÉDIO RISCO,07.09.08,nR2-09,11,1,1|3|7|10
4743-1/00,MÉDIO RISCO,07.03.05,nR1-03,11,1,1|10
4743-1/00,BAIXO RISCO,07.12.13,nR1-12,11,1,1|2
4744-0/01,MÉDIO RISCO,07.04.05,nR2-04,11,5,1|7|8
4744-0/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4744-0/02,MÉDIO RISCO,07.04.05,nR2-04,11,5,1|7|8
4744-0/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4744-0/03,MÉDIO RISCO,07.04.05,nR2-04,11,5,1|7|8
4744-0/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4744-0/04,MÉDIO RISCO,07.04.05,nR2-04,11,5,1|7|8|14
4744-0/04,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4744-0/05,MÉDIO RISCO,07.04.05,nR2-04,11,5,1|7|8|14
4744-0/05,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4744-0/06,MÉDIO RISCO,07.04.05,nR2-04,11,5,1|7|8
4744-0/06,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4744-0/99,MÉDIO RISCO,07.04.05,nR2-04,11,5,1|7|8|14
4744-0/99,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4751-2/01,BAIXO RISCO,07.03.02,nR1-03,11,4,1|18
4751-2/01,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4751-2/02,BAIXO RISCO,07.09.07,nR1-09,11,4,1
4751-2/02,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4752-1/00,BAIXO RISCO,07.03.11,nR1-03,11,4,1
4752-1/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4753-9/00,BAIXO RISCO,07.03.08,nR1-03,11,4,1|7|10
4753-9/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4754-7/01,MÉDIO RISCO,07.03.05,nR1-03,11,8,1|7|10
4754-7/01,BAIXO RISCO,07.12.13,nR1-12,11,8,1|2
4754-7/02,MÉDIO RISCO,07.03.11,nR1-03,17|18,13|14,1|10|18
4754-7/02,MÉDIO RISCO,07.08.02,nR1-08,17|18,13|14,1|7|10
4754-7/02,BAIXO RISCO,07.12.13,nR1-12,17|18,13|14,1|2
4754-7/03,BAIXO RISCO,07.03.05,nR1-03,11,4,1
4754-7/03,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4755-5/01,BAIXO RISCO,07.03.03,nR1-03,11,4,1
4755-5/01,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4755-5/02,BAIXO RISCO,07.03.01,nR1-03,11,4,1|18
4755-5/02,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4755-5/03,BAIXO RISCO,07.03.03,nR1-03,11,4,1
4755-5/03,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4756-3/00,BAIXO RISCO,07.03.11,nR1-03,11,4,1|18
4756-3/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4757-1/00,BAIXO RISCO,07.03.08,nR1-03,11,4,1
4757-1/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4759-8/01,BAIXO RISCO,07.03.05,nR1-03,11,4,1
4759-8/01,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4759-8/99,BAIXO RISCO,07.03.11,nR1-03,11,4,1|18
4759-8/99,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4761-0/01,BAIXO RISCO,07.03.02,nR1-03,11,4,1|18
4761-0/01,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4761-0/02,BAIXO RISCO,07.03.02,nR1-03,11,4,1|18
4761-0/02,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4761-0/03,BAIXO RISCO,07.03.02,nR1-03,11,4,1|18
4761-0/03,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4762-8/00,BAIXO RISCO,07.03.07,nR1-03,11,4,1
4762-8/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4763-6/01,BAIXO RISCO,07.03.07,nR1-03,11,4,1
4763-6/01,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4763-6/02,BAIXO RISCO,07.03.07,nR1-03,11,4,1
4763-6/02,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4763-6/03,BAIXO RISCO,07.04.10,nR2-04,11,4,1
4763-6/03,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4763-6/04,BAIXO RISCO,07.03.11,nR1-03,11,4,1|18
4763-6/04,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4763-6/05,MÉDIO RISCO,07.04.17,nR2-04,11,5,1|7|10
4763-6/05,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4771-7/01,MÉDIO RISCO,07.03.09,nR1-03,11,20,1|6|7
4771-7/01,MÉDIO RISCO,07.12.13,nR1-12,11,20,1|2
4771-7/02,MÉDIO RISCO,07.03.09,nR1-03,11,20,1|6|7
4771-7/02,MÉDIO RISCO,07.12.13,nR1-12,11,20,1|2
4771-7/03,MÉDIO RISCO,07.03.09,nR1-03,11,20,1|6|7
4771-7/03,MÉDIO RISCO,07.12.13,nR1-12,11,20,1|2
4771-7/04,BAIXO RISCO,07.04.06,nR2-04,11,4,1|6|7
4771-7/04,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4772-5/00,BAIXO RISCO,07.03.09,nR1-03,11,4,1|6
4772-5/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4773-3/00,BAIXO RISCO,07.03.11,nR1-03,11,4,1|18
4773-3/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4774-1/00,BAIXO RISCO,07.03.07,nR1-03,11,4,1
4774-1/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4781-4/00,BAIXO RISCO,07.03.03,nR1-03,11,4,1|18
4781-4/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4782-2/01,BAIXO RISCO,07.03.03,nR1-03,11,4,1|18
4782-2/01,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4782-2/02,BAIXO RISCO,07.03.03,nR1-03,11,4,1|18
4782-2/02,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4783-1/01,BAIXO RISCO,07.03.06,nR1-03,11,4,1|18
4783-1/01,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4783-1/02,BAIXO RISCO,07.03.06,nR1-03,11,4,1|18
4783-1/02,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4784-9/00,ALTO,07.04.16,nR1-04,25|26|27|28|29,53,1|10
4784-9/00,ALTO,07.12.13,nR1-12,25|26|27|28|29,53,1|2
4785-7/01,BAIXO RISCO,07.03.06,nR1-03,11,4,1|18
4785-7/01,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4785-7/99,MÉDIO RISCO,07.03.11,nR1-03,11,8,1|18
4785-7/99,BAIXO RISCO,07.12.13,nR1-12,11,8,1|2
4789-0/01,BAIXO RISCO,07.03.01,nR1-03,11,4,1|18
4789-0/01,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4789-0/02,BAIXO RISCO,07.03.01,nR1-03,11,4,1|18
4789-0/02,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4789-0/03,BAIXO RISCO,07.03.06,nR1-03,11,4,1|18
4789-0/03,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4789-0/04,MÉDIO RISCO,07.04.06,nR2-04,19|20,26|27,1|6|7|18|20
4789-0/04,MÉDIO RISCO,07.04.07,nR2-04,19|20,26|27,1|6|7|18|20
4789-0/04,MÉDIO RISCO,07.12.13,nR1-12,19|20,26|27,1|2
4789-0/05,MÉDIO RISCO,07.03.04,nR1-03,11,20,1|18|21
4789-0/05,MÉDIO RISCO,07.12.13,nR1-12,11,20,1|2
4789-0/06,ALTO,07.04.17,nR2-04,11,46,1
4789-0/06,ALTO,07.12.13,nR1-12,11,46,1|2
4789-0/07,BAIXO RISCO,07.03.02,nR1-03,11,4,1|18
4789-0/07,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4789-0/08,BAIXO RISCO,07.03.07,nR1-03,11,4,1|18
4789-0/08,BAIXO RISCO,07.12.13,nR1-12,11,4,1|2
4789-0/09,MÉDIO RISCO,07.04.01,nR2-04,11,21,1
4789-0/09,MÉDIO RISCO,07.12.13,nR1-12,11,21,1|2
4789-0/99,MÉDIO RISCO,07.04.17,nR2-04,10|11,31,1|18
4789-0/99,MÉDIO RISCO,07.03.11,nR1-03,10|11,31,1|18
4789-0/99,MÉDIO RISCO,07.12.13,nR1-12,10|11,31,1|2
4911-6/00,MÉDIO RISCO,07.11.01,nR2-11,11,5,1|10
4911-6/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4912-4/01,MÉDIO RISCO,07.11.01,nR2-11,11,5,1|10
4912-4/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4912-4/02,MÉDIO RISCO,07.11.01,nR2-11,11,5,1|10
4912-4/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4912-4/03,MÉDIO RISCO,07.11.01,nR2-11,11,5,1|10
4912-4/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4921-3/01,MÉDIO RISCO,07.08.05,nR1-08,11,5,1|4|7|10
4921-3/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4921-3/02,MÉDIO RISCO,07.08.05,nR1-08,11,5,1|4|7|10
4921-3/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4922-1/01,MÉDIO RISCO,07.08.05,nR1-08,11,5,1|4|7|10
4922-1/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4922-1/02,MÉDIO RISCO,07.08.05,nR1-08,11,5,1|4|7|10
4922-1/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1
4922-1/03,MÉDIO RISCO,07.08.05,nR1-08,11,5,1|4|7|10
4922-1/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4923-0/01,MÉDIO RISCO,07.08.05,nR1-08,11,5,1|4|7|10
4923-0/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1
4923-0/02,MÉDIO RISCO,07.08.01,nR1-08,11,5,1|7
4923-0/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4924-8/00,MÉDIO RISCO,07.08.05,nR1-08,11,5,1|4|7|10
4924-8/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2|13
4929-9/01,MÉDIO RISCO,07.08.05,nR1-08,11,5,1|4|7|10
4929-9/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4929-9/02,MÉDIO RISCO,07.08.05,nR1-08,11,5,1|4|7|10
4929-9/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4929-9/03,MÉDIO RISCO,07.12.04,nR1-12,11,5,1
4929-9/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4929-9/04,MÉDIO RISCO,07.12.04,nR1-12,11,5,1
4929-9/04,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4929-9/99,MÉDIO RISCO,07.08.05,nR1-08,11,5,1|4|7|10
4929-9/99,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4930-2/01,MÉDIO RISCO,07.08.02,nR1-08,11,23,1|4|7|10
4930-2/01,MÉDIO RISCO,07.12.13,nR1-12,11,23,1|2
4930-2/02,MÉDIO RISCO,07.08.02,nR1-08,11,23,1|4|7|10
4930-2/02,MÉDIO RISCO,07.12.13,nR1-12,11,23,1|2
4930-2/03,MÉDIO RISCO,07.08.02,nR1-08,11,5,1|4|7|10
4930-2/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2|4
4930-2/04,MÉDIO RISCO,07.08.02,nR1-08,11,5,1|4|7|10
4930-2/04,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
4940-0/00,BAIXO RISCO,07.12.13,nR1-12,11,10,1
4950-7/00,BAIXO RISCO,07.12.13,nR1-12,11,10,1
5011-4/01,BAIXO RISCO,07.12.13,nR1-12,11,10,1
5011-4/02,BAIXO RISCO,07.12.13,nR1-12,11,10,1
5012-2/01,BAIXO RISCO,07.12.13,nR1-12,11,10,1
5012-2/02,BAIXO RISCO,07.12.13,nR1-12,11,10,1
5021-1/01,BAIXO RISCO,07.12.13,nR1-12,11,10,1
5021-1/02,BAIXO RISCO,07.12.13,nR1-12,11,10,1
5022-0/01,BAIXO RISCO,07.12.13,nR1-12,11,10,1
5022-0/02,BAIXO RISCO,07.12.13,nR1-12,11,10,1
5030-1/01,BAIXO RISCO,07.12.13,nR1-12,11,10,1
5030-1/02,BAIXO RISCO,07.12.13,nR1-12,11,10,1
5030-1/03,BAIXO RISCO,07.12.13,nR1-12,11,10,1
5091-2/01,BAIXO RISCO,07.12.13,nR1-12,11,10,1
5091-2/02,BAIXO RISCO,07.12.13,nR1-12,11,10,1
5099-8/01,MÉDIO RISCO,07.12.04,nR1-12,11,5,1
5099-8/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1
5099-8/99,BAIXO RISCO,07.12.13,nR1-12,11,10,1
5111-1/00,BAIXO RISCO,07.12.13,nR1-12,11,10,1
5112-9/01,MÉDIO RISCO,07.08.08,nR1-08,11,5,1|7|8|10
5112-9/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1
5112-9/99,BAIXO RISCO,07.12.13,nR1-12,11,10,1
5120-0/00,BAIXO RISCO,07.12.13,nR1-12,11,10,1
5130-7/00,BAIXO RISCO,07.12.13,nR1-12,11,10,1
5211-7/01,MÉDIO RISCO,07.08.03,nR1-08,11|12,32,1|7|10
5211-7/01,MÉDIO RISCO,07.08.04,nR1-08,11|12,32,1|7|10
5211-7/01,MÉDIO RISCO,07.12.13,nR1-12,11|12,32,1|2
5211-7/02,MÉDIO RISCO,07.08.03,nR1-08,11,5,1|7|10
5211-7/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
5211-7/99,MÉDIO RISCO,07.08.02,nR1-08,11|12,32,1|7|10
5211-7/99,MÉDIO RISCO,07.08.03,nR1-08,11|12,32,1|7|10
5211-7/99,MÉDIO RISCO,07.12.13,nR1-12,11|12,32,1|2
5212-5/00,MÉDIO RISCO,07.08.03,nR1-08,11,1,1|7|10
5212-5/00,MÉDIO RISCO,07.08.02,nR1-08,11,1,1|7|10
5212-5/00,BAIXO RISCO,07.12.13,nR1-12,11,1,1|2
5221-4/00,MÉDIO RISCO,07.11.01,nR2-11,11,5,1|10
5221-4/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
5222-2/00,MÉDIO RISCO,07.11.01,nR2-11,11,23,1|10
5222-2/00,MÉDIO RISCO,07.12.13,nR1-12,11,23,1|2
5223-1/00,MÉDIO RISCO,07.08.05,nR1-08,13|14,28|29,1
5223-1/00,MÉDIO RISCO,07.08.01,nR1-08,13|14,28|29,1|7
5223-1/00,MÉDIO RISCO,07.12.13,nR1-12,13|14,28|29,1
5229-0/01,BAIXO RISCO,07.12.13,nR1-12,11,10,1
5229-0/02,BAIXO RISCO,07.12.13,nR1-12,11,10,1
5229-0/99,BAIXO RISCO,07.12.13,nR1-12,11,10,1
5231-1/01,MÉDIO RISCO,07.11.01,nR2-11,11,5,1|10
5231-1/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
5231-1/02,MÉDIO RISCO,07.11.01,nR2-11,11,5,1|10
5231-1/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
5231-1/03,MÉDIO RISCO,07.11.01,nR2-11,11,5,1|10
5231-1/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
5232-0/00,MÉDIO RISCO,07.12.04,nR1-12,11,5,1
5232-0/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1
5239-7/01,BAIXO RISCO,07.12.13,nR1-12,11,10,1
5239-7/99,BAIXO RISCO,07.12.13,nR1-12,11,10,1
5240-1/01,MÉDIO RISCO,07.11.01,nR2-11,11,5,1|10
5240-1/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
5240-1/99,BAIXO RISCO,07.12.13,nR1-12,11,10,1|2
5250-8/01,MÉDIO RISCO,07.12.07,nR1-12,11,5,1
5250-8/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1
5250-8/02,MÉDIO RISCO,07.12.07,nR1-12,11,5,1
5250-8/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1
5250-8/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1
5250-8/03,MÉDIO RISCO,07.12.04,nR1-12,11,5,1
5250-8/04,BAIXO RISCO,07.12.13,nR1-12,11,10,1
5250-8/05,MÉDIO RISCO,07.11.01,nR2-11,11,5,1|10
5250-8/05,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
5310-5/01,MÉDIO RISCO,07.11.04,nR2-11,11,5,1|10
5310-5/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1
5310-5/02,MÉDIO RISCO,07.11.04,nR2-11,11,5,1|10
5310-5/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1
5320-2/01,MÉDIO RISCO,07.12.04,nR1-12,11,8,1
5320-2/01,BAIXO RISCO,07.12.13,nR1-12,11,8,1
5320-2/02,MÉDIO RISCO,07.12.04,nR1-12,11,20,1
5320-2/02,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
5510-8/01,MÉDIO RISCO,07.13.01,nR1-13,11,21,1|3|6|9|10
5510-8/01,MÉDIO RISCO,07.12.13,nR1-12,11,21,1|2
5510-8/02,MÉDIO RISCO,07.13.01,nR1-13,11,21,1|3|6|9|10
5510-8/02,MÉDIO RISCO,07.12.13,nR1-12,11,21,1|2
5510-8/03,MÉDIO RISCO,07.13.01,nR1-13,11,21,1|3|6|9|10
5510-8/03,MÉDIO RISCO,07.12.13,nR1-12,11,21,1|2
5590-6/01,MÉDIO RISCO,07.13.01,nR1-13,11,21,1|3|6|9|10
5590-6/01,MÉDIO RISCO,07.12.13,nR1-12,11,21,1|2
5590-6/02,A SER DEFINIDO PELA CNLU,07.14.03,nR3-14,11,5,1|6|10
5590-6/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
5590-6/03,MÉDIO RISCO,07.13.01,nR1-13,11,5,1|3|6|9|10
5590-6/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
5590-6/99,MÉDIO RISCO,07.13.01,nR1-13,11,21,1|3|6|9|10
5590-6/99,MÉDIO RISCO,07.12.13,nR1-12,11,21,1|2
5611-2/01,MÉDIO RISCO,07.02.02,nR1-02,11,20,1|3|6
5611-2/01,MÉDIO RISCO,07.12.13,nR1-12,11,20,1|2
5611-2/03,MÉDIO RISCO,07.02.01,nR1-02,11,8,1|3|6
5611-2/03,BAIXO RISCO,07.12.13,nR1-12,11,8,1|2
5611-2/04,MÉDIO RISCO,07.02.02,nR1-02,11,8,1|3|6
5611-2/04,BAIXO RISCO,07.12.13,nR1-12,11,8,1|2
5611-2/05,MÉDIO RISCO,07.02.02,nR1-02,11,21,1|3|6
5611-2/05,MÉDIO RISCO,07.12.13,nR1-12,11,21,1|2
5612-1/00,MÉDIO RISCO,07.02.03,nR1-02,1|11,9,1|3|6
5612-1/00,BAIXO RISCO,07.12.13,nR1-12,1|11,9,1|31
5620-1/01,ALTO,07.02.03,nR1-02,11,48,1|3|6
5620-1/01,ALTO,07.12.13,nR1-12,11,48,1|2
5620-1/02,MÉDIO RISCO,07.02.03,nR1-02,11,20,1|3|6
5620-1/02,MÉDIO RISCO,07.12.13,nR1-12,11,20,1|2
5620-1/03,MÉDIO RISCO,07.02.03,nR1-02,11,20,1|3|6
5620-1/03,MÉDIO RISCO,07.12.13,nR1-12,11,20,1|2
5620-1/04,MÉDIO RISCO,07.02.03,nR1-02,11,8,1|3|6
5620-1/04,BAIXO RISCO,07.12.13,nR1-12,11,8,1|2
5811-5/00,ALTO,09.06.02,ID3-06,11,60,1|3|7|8|10
5811-5/00,MÉDIO RISCO,07.12.09,nR1-12,11,60,1|3
5811-5/00,BAIXO RISCO,07.12.13,nR1-12,11,60,1|2
5812-3/01,ALTO,2002-06-09,ID3-06,11,60,1|3|7|8|10
5812-3/01,MÉDIO RISCO,07.12.09,nR1-12,11,60,1|3
5812-3/01,BAIXO RISCO,07.12.13,nR1-12,11,60,1|2
5812-3/02,ALTO,09.06.02,ID3-06,11,60,1|3|7|8|10
